daysOnMarket,availableFrom,price,zip,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,propertyType_condo,propertyType_coop,propertyType_house,propertyType_rental,propertyType_townhouse,street_number,year_available,month_available,day_available
7.0,2024-12-15,3295.0,11231,1,1.0,40.67835381,-73.99869489,1,10,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,81.0,2024,12,15
8.0,2024-11-18,2795.0,11231,3,1.0,40.67408294,-73.99956018,1,20,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,547.0,2024,11,18
8.0,2024-11-18,2999.0,11231,3,1.0,40.67408294,-73.99956018,1,19,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,547.0,2024,11,18
8.0,2024-11-18,3350.0,11231,1,1.0,40.67569413,-74.00035691,1,6,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,149.0,2024,11,18
10.0,2024-11-16,9000.0,11231,3,2.0,40.68485618,-74.00054084,1,9,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,0,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,533.0,2024,11,16
18.0,2024-11-08,3600.0,11231,2,1.0,40.67688536,-74.00049752,1,9,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,0,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,543.0,2024,11,8
18.0,2024-11-08,4450.0,11231,2,1.0,40.67462639,-73.9980857,1,18,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,482.0,2024,11,8
19.0,2024-11-07,3300.0,11231,1,1.0,40.68247371,-74.00077158,1,7,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,0,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,129.0,2024,11,7
20.0,2024-12-01,4400.0,11231,3,1.0,40.67820274,-73.99505717,1,17,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,26.0,2024,12,1
25.0,2024-12-01,4695.0,11231,1,1.0,40.67938852,-73.99581781,1,8,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,360.0,2024,12,1
29.0,2024-10-18,9500.0,11231,3,2.0,40.68150454,-73.99209685,1,15,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,1,0,0,408.0,2024,10,18
42.0,2024-10-15,4400.0,11231,3,1.0,40.68220139,-73.99469757,1,9,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,329.0,2024,10,15
42.0,2024-10-14,15000.0,11231,4,4.0,40.67958304,-73.99005645,1,17,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,1,0,0,330.0,2024,10,14
59.0,2024-11-30,4950.0,11231,2,1.0,40.68395315,-74.00062016,1,8,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,0,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,179.0,2024,11,30
155.0,2025-01-01,5700.0,11231,2,1.0,40.68460083,-73.99970245,1,9,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,0,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,1,0,0,0,0,492.0,2025,1,1
180.0,2024-08-01,4000.0,11231,1,1.0,40.6779668,-73.99955655,1,8,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181,1,0,0,0,0,0,0,1,0,64.0,2024,8,1
6.0,2024-11-20,3443.0,11215,1,1.0,40.66951519,-73.98989574,1,20,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,6,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,237.0,2024,11,20
7.0,2024-11-19,5995.0,11215,3,1.0,40.67068747,-73.99344275,1,20,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,9,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,1,0,0,126.0,2024,11,19
7.0,2024-11-20,3200.0,11215,2,1.0,40.66662238,-73.99217431,1,4,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,72,31,6,1.0941116784879283,28,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,556.0,2024,11,20
15.0,2024-12-01,7400.0,11215,4,2.0,40.67123639,-73.99284068,1,6,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,9,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,1,0,0,164.0,2024,12,1
26.0,2024-11-20,3200.0,11215,1,1.0,40.66752002,-73.99377829,1,12,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,72,31,6,1.0941116784879283,28,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,90.0,2024,11,20
27.0,2025-01-01,8900.0,11215,3,1.0,40.66600761,-73.99324135,1,13,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,72,31,3,1.0941116784879283,28,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,169.0,2025,1,1
20.0,2024-11-06,4909.0,11215,2,2.0,40.66951519,-73.98989574,1,20,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,6,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,237.0,2024,11,6
62.0,2024-09-22,3999.0,11215,0,1.0,40.67660141,-73.98590088,1,3,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,12.0,2024,9,22
33.0,2024-09-01,2899.0,11215,2,1.0,40.67083284,-73.99189264,1,20,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,9,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213,1,0,0,0,0,0,0,1,0,480.0,2024,9,1
0.0,2024-12-01,2499.0,11216,2,1.0,40.67624503,-73.94793777,1,5,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,0,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,1141.0,2024,12,1
0.0,2024-11-26,3995.0,11213,3,1.0,40.67542885,-73.94582581,1,11,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,77,32,0,1.4245462899252788,50,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,0,0,1,0,789.0,2024,11,26
0.0,2024-12-01,2499.0,11233,1,1.0,40.67462783,-73.91862612,1,6,32516.0,57812.0,34073.0,32516.0,1510.0,992800.0,32516.0,1730.0,163.0,1635.0,73,56,0,2.036421049698383,67,0.0004210526315789,0.4530887218045112,0.5469112781954887,0.1425684210526315,0.7062375939849624,0.0130646616541353,0.1571248120300752,0.2372691729323308,0.4478556390977443,0.0350315789473684,0.1965954887218045,0.1283007518796992,0.0066045112781954,0.2106225563909774,0.1234165413533834,0.0233263157894736,1,0,0,0,0,0,1,0,0,1889.0,2024,12,1
1.0,2024-11-25,3250.0,11238,2,1.0,40.67764093,-73.95853249,1,14,26492.0,125747.0,79174.0,26492.0,2368.0,1145100.0,26492.0,2249.0,47.0,2453.0,77,32,9,1.4245462899252788,50,0.0006081278963598,0.4596275431977535,0.5403724568022464,0.5107929781039503,0.2691267421227626,0.066325563767292,0.1399210984202456,0.1084293761951522,0.6094716350543525,0.0428618188709149,0.063810360569883,0.2995675917790756,0.0211208158905714,0.1816803624648991,0.1734973383637397,0.0232742432856133,1,0,0,0,0,0,0,1,0,871.0,2024,11,25
1.0,2024-11-25,2230.0,11225,1,1.0,40.66567188,-73.96116408,1,5,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,3,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,975.0,2024,11,25
1.0,2024-12-15,2650.0,11225,1,1.0,40.67048566,-73.95952107,1,7,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,9,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,286.0,2024,12,15
1.0,2024-11-24,3000.0,11216,2,1.0,40.67509166,-73.95301827,1,6,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,3,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,48.0,2024,11,24
2.0,2024-11-24,2300.0,11213,1,1.0,40.6698939,-73.9427626,1,13,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,77,32,3,1.4245462899252788,50,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,1,0,0,0,773.0,2024,11,24
4.0,2024-12-01,2650.0,11216,2,1.0,40.67320415,-73.95525831,1,3,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,9,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,703.0,2024,12,1
5.0,2024-11-21,2800.0,11213,2,1.0,40.67611788,-73.94044995,1,14,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,77,32,3,1.4245462899252788,50,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,0,0,1,0,1448.0,2024,11,21
4.0,2024-11-21,2200.0,11233,0,1.0,40.67495655,-73.91036283,1,5,32516.0,57812.0,34073.0,32516.0,1510.0,992800.0,32516.0,1730.0,163.0,1635.0,73,56,3,2.036421049698383,67,0.0004210526315789,0.4530887218045112,0.5469112781954887,0.1425684210526315,0.7062375939849624,0.0130646616541353,0.1571248120300752,0.2372691729323308,0.4478556390977443,0.0350315789473684,0.1965954887218045,0.1283007518796992,0.0066045112781954,0.2106225563909774,0.1234165413533834,0.0233263157894736,1,0,0,0,0,0,0,1,0,2331.0,2024,11,21
6.0,2024-11-20,3450.0,11213,2,1.0,40.67577713,-73.93969318,1,7,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,77,32,3,1.4245462899252788,50,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,0,0,1,0,1357.0,2024,11,20
5.0,2024-11-20,2155.0,11225,1,1.0,40.66812283,-73.96076253,1,7,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,932.0,2024,11,20
6.0,2024-12-30,3100.0,11216,2,1.0,40.67562547,-73.94966151,1,12,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,0,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,625.0,2024,12,30
5.0,2025-01-01,3500.0,11225,1,1.0,40.66690063,-73.96089935,1,10,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,1,0,0,0,0,111.0,2025,1,1
7.0,2025-01-01,4500.0,11225,2,1.0,40.66725279,-73.96090362,1,6,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,1,0,0,0,0,12.0,2025,1,1
8.0,2024-11-18,3999.0,11225,2,1.0,40.66985049,-73.95645375,1,9,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,374.0,2024,11,18
1.0,2024-11-20,1800.0,11225,1,1.0,40.66442754,-73.95142176,1,6,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,300.0,2024,11,20
9.0,2024-11-18,3500.0,11216,3,1.0,40.67497523,-73.95028569,1,7,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,0,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,702.0,2024,11,18
9.0,2024-11-17,2700.0,11216,2,1.0,40.67775533,-73.94945441,1,7,26311.0,92684.0,54361.0,26311.0,2048.0,1360500.0,26311.0,2285.0,117.0,2227.0,77,32,3,1.4245462899252788,50,0.0005483141744023,0.4593974957112853,0.5406025042887147,0.3321629551248136,0.4617703172847225,0.0480817020185015,0.1356195789844965,0.1630513202828147,0.5752809709329357,0.0400173151844548,0.1196671636765908,0.2604011351065365,0.0063809661231622,0.2226123482917288,0.1425456527664213,0.0241290301893447,1,0,0,0,0,0,0,1,0,1295.0,2024,11,17
10.0,2024-11-22,2400.0,11213,2,1.0,40.67762724,-73.93992945,1,5,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,77,32,3,1.4245462899252788,50,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,0,0,1,0,1556.0,2024,11,22
11.0,2024-11-15,3250.0,11225,2,1.0,40.66839981,-73.95200348,1,5,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,1159.0,2024,11,15
6.0,2024-11-15,2350.0,11225,1,1.0,40.66963458,-73.95897365,1,5,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,6,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,1,0,1004.0,2024,11,15
